latitude,longitude,bright_ti4,scan,track,acq_time,satellite,confidence,bright_ti5,frp,daynight,Class
58.38403,-119.54539,296.58,0.62,0.72,1208,1,1,284.32,4.26,0,1
59.38269,-123.14841,355.28,0.42,0.38,2021,1,1,309.43,8.84,1,1
58.41928,-118.50852,329.96,0.55,0.68,847,1,1,295.05,8.03,0,1
58.44398,-121.59825,345.11,0.71,0.75,847,1,1,290.44,11.97,0,1
58.03349,-121.83179,295.37,0.38,0.36,1029,1,1,281.12,0.62,0,1
58.22814,-118.71306,367.0,0.4,0.37,1028,1,2,306.2,20.29,0,1
61.16852,-119.58157,310.58,0.38,0.36,1028,1,1,278.82,1.24,0,1
59.66178,-114.19581,310.67,0.46,0.39,1028,1,1,287.7,1.37,0,1
59.67283,-114.40276,336.83,0.4,0.6,847,1,1,276.5,9.78,0,1
58.20951,-119.74324,341.27,0.39,0.36,1029,1,1,297.11,4.7,0,1
58.13234,-113.38071,345.53,0.52,0.41,1028,1,1,295.8,5.96,0,1
61.04671,-112.22395,343.26,0.47,0.4,1027,1,1,295.41,5.23,0,1
59.60912,-115.64585,331.71,0.43,0.38,1028,1,1,291.54,4.42,0,1
58.92365,-120.48227,329.96,0.38,0.36,1028,1,1,285.94,5.76,0,1
58.55655,-121.63265,308.44,0.38,0.36,1028,1,1,283.09,1.13,0,1
59.45982,-114.31145,349.75,0.42,0.38,2020,1,1,304.19,16.09,1,1
58.12402,-113.32608,331.16,0.42,0.61,1840,1,1,292.06,6.19,1,1
59.23123,-120.78686,324.69,0.38,0.36,1028,1,1,282.1,2.2,0,1
59.30649,-121.46602,347.12,0.38,0.36,1028,1,1,290.4,5.8,0,1
58.93818,-120.88589,350.44,0.38,0.36,1028,1,1,300.1,8.11,0,1
59.45639,-114.30995,334.29,0.42,0.38,2020,1,1,300.54,31.37,1,1
58.4849,-120.49324,296.8,0.58,0.7,1208,1,1,281.71,2.79,0,1
59.47627,-112.12269,309.27,0.33,0.55,847,1,1,287.94,2.32,0,1
59.00857,-120.80833,324.85,0.38,0.36,1028,1,1,288.01,3.84,0,1
58.25132,-119.66715,310.9,0.39,0.36,1028,1,1,287.45,1.27,0,1
58.32131,-119.31219,297.21,0.59,0.7,847,1,1,285.3,7.25,0,1
58.24221,-120.36711,331.29,0.39,0.36,1029,1,1,292.8,9.16,0,1
59.01867,-120.66222,301.26,0.55,0.68,1208,1,1,280.25,3.57,0,1
59.71523,-114.45471,307.92,0.4,0.6,847,1,1,282.4,3.51,0,1
57.59993,-120.60365,316.57,0.63,0.72,1208,1,1,279.37,23.94,0,1
59.40196,-123.12489,310.95,0.45,0.63,1208,1,1,276.81,2.88,0,1
59.2019,-120.43179,323.15,0.38,0.36,1028,1,1,282.15,3.41,0,1
58.90707,-120.93302,330.58,0.38,0.36,1028,1,1,292.2,3.73,0,1
58.76017,-120.85811,367.0,0.67,0.74,847,1,2,280.35,20.72,0,1
59.68807,-114.31812,314.37,0.73,0.76,1207,1,1,288.9,9.97,0,1
59.63657,-114.41164,348.99,0.73,0.76,1207,1,1,294.07,25.52,0,1
58.44632,-119.84702,306.28,0.62,0.71,847,1,1,287.52,3.58,0,1
61.06083,-112.28889,325.06,0.59,0.53,1841,1,0,295.16,8.78,1,1
58.43723,-118.44771,304.12,0.4,0.37,1028,1,1,287.92,3.91,0,1
58.47951,-118.41963,347.42,0.4,0.37,1028,1,1,301.83,5.93,0,1
60.92439,-112.27928,313.27,0.34,0.56,847,1,1,289.39,1.2,0,1
58.76255,-120.89268,367.0,0.38,0.36,1028,1,2,333.91,135.4,0,1
61.00461,-112.37757,333.16,0.47,0.4,1027,1,1,294.28,5.99,0,1
58.65033,-118.16304,343.23,0.4,0.37,1028,1,1,299.07,4.53,0,1
58.65908,-118.34897,317.33,0.65,0.73,1208,1,1,287.46,5.25,0,1
58.62757,-121.12968,303.85,0.55,0.68,1208,1,1,281.14,2.15,0,1
59.66423,-114.45184,344.41,0.45,0.39,1028,1,1,299.55,6.64,0,1
58.48539,-118.41434,328.83,0.55,0.68,847,1,1,294.72,6.12,0,1
58.29674,-118.55296,311.59,0.56,0.69,848,1,1,290.59,5.42,0,1
58.91761,-120.95497,320.86,0.38,0.36,1028,1,1,288.7,3.84,0,1
58.45259,-118.51156,325.51,0.4,0.37,1028,1,1,291.13,5.01,0,1
58.64905,-118.20854,319.29,0.66,0.73,1208,1,1,287.56,6.34,0,1
61.18481,-119.63936,301.27,0.38,0.36,1028,1,1,278.79,2.21,0,1
59.55307,-114.44509,367.0,0.4,0.6,847,1,2,293.19,49.71,0,1
60.25716,-118.00572,337.18,0.39,0.36,1028,1,1,292.15,4.79,0,1
59.59214,-114.22541,295.64,0.46,0.39,1028,1,1,282.43,1.53,0,1
59.89293,-112.1017,307.73,0.33,0.55,847,1,1,286.63,1.31,0,1
60.93584,-112.36395,333.72,0.34,0.56,847,1,1,294.14,2.12,0,1
58.69073,-120.57489,327.51,0.57,0.69,1208,1,1,284.21,10.67,0,1
58.01582,-119.90781,312.28,0.62,0.72,848,1,1,285.61,3.22,0,1
57.8056,-120.70543,347.47,0.39,0.36,1029,1,1,293.1,3.2,0,1
61.43153,-111.86562,298.33,0.47,0.4,1027,1,1,286.83,1.08,0,1
58.24612,-118.55394,346.73,0.4,0.37,1028,1,1,302.54,5.71,0,1
59.63626,-114.41296,356.03,0.45,0.39,1028,1,1,305.01,15.33,0,1
60.18729,-112.4114,298.49,0.49,0.4,1028,1,1,285.32,1.23,0,1
59.29053,-121.64809,340.79,0.39,0.36,1028,1,1,289.7,5.8,0,1
58.61806,-118.30426,324.8,0.4,0.37,1028,1,1,296.3,2.75,0,1
58.18326,-119.40875,300.77,0.64,0.72,1208,1,1,283.86,2.15,0,1
58.25056,-119.45988,351.46,0.39,0.36,1028,1,1,306.4,6.08,0,1
58.10911,-119.92722,306.35,0.63,0.72,1208,1,1,283.28,4.58,0,1
58.5937,-120.92604,318.1,0.56,0.69,1208,1,1,274.47,5.29,0,1
58.15748,-113.49483,311.17,0.36,0.58,848,1,1,287.24,4.44,0,1
60.61806,-117.25369,300.67,0.4,0.37,1028,1,1,281.98,0.74,0,1
60.48956,-116.13611,323.34,0.41,0.37,1028,1,1,284.16,1.56,0,1
61.05247,-112.13964,307.42,0.48,0.4,1027,1,1,288.56,2.94,0,1
58.59909,-120.94086,307.27,0.38,0.36,1028,1,1,283.37,2.68,0,1
58.94093,-120.89655,322.3,0.54,0.68,1208,1,1,285.74,6.2,0,1
58.27292,-119.97629,312.53,0.63,0.72,848,1,1,287.9,4.97,0,1
60.65914,-119.98025,308.66,0.48,0.65,1208,1,1,277.76,3.81,0,1
60.71128,-112.31271,315.3,0.48,0.4,1027,1,1,285.28,1.77,0,1
60.35368,-118.03686,297.74,0.55,0.68,1208,1,1,282.65,1.18,0,1
58.04978,-113.41965,348.47,0.43,0.38,2020,1,1,277.81,17.27,1,1
60.44241,-117.98388,295.1,0.55,0.68,1208,1,1,281.78,1.87,0,1
58.6565,-120.52492,348.06,0.39,0.36,1028,1,1,273.88,22.29,0,1
58.44458,-118.3688,348.51,0.4,0.37,1028,1,1,305.78,13.62,0,1
58.36958,-120.5994,342.31,0.39,0.36,1029,1,1,297.74,3.8,0,1
58.65153,-118.07104,316.07,0.66,0.73,1208,1,1,286.5,4.95,0,1
60.25544,-116.00897,298.46,0.41,0.37,1028,1,1,285.81,1.08,0,1
61.039,-111.62248,301.16,0.33,0.55,847,1,1,286.4,1.47,0,1
60.0179,-115.98001,320.26,0.42,0.38,1028,1,1,291.98,2.36,0,1
58.59235,-118.44089,334.88,0.4,0.37,1028,1,1,293.18,12.14,0,1
58.9296,-120.89817,318.33,0.38,0.36,1028,1,1,285.95,3.46,0,1
58.45027,-121.65569,318.18,0.72,0.75,847,1,1,284.59,6.19,0,1
59.35847,-121.50719,354.74,0.38,0.36,1028,1,1,320.76,25.37,0,1
58.04201,-119.87167,330.9,0.39,0.36,2020,1,1,296.25,8.67,1,1
58.83636,-120.58504,323.5,0.38,0.36,1028,1,1,288.88,3.21,0,1
58.38321,-120.30934,333.08,0.39,0.36,1028,1,1,293.57,4.16,0,1
60.12428,-112.2666,347.0,0.5,0.41,1028,1,1,298.05,13.13,0,1
59.28094,-121.38112,307.21,0.38,0.36,1028,1,1,283.74,3.55,0,1
58.60844,-118.05643,343.2,0.4,0.37,1028,1,1,295.97,4.35,0,1
59.49691,-114.17336,309.77,0.39,0.59,847,1,1,286.2,1.44,0,1
58.2543,-119.40001,339.09,0.39,0.36,1028,1,1,301.09,7.27,0,1
58.75912,-121.61484,340.48,0.38,0.36,1028,1,1,289.28,7.42,0,1
58.26087,-120.12289,320.88,0.39,0.36,1029,1,1,289.21,11.03,0,1
58.73179,-120.05779,321.72,0.58,0.7,1208,1,1,282.38,4.17,0,1
58.55416,-121.76703,333.23,0.38,0.36,1029,1,1,288.97,2.31,0,1
59.34071,-121.46021,338.45,0.38,0.36,1028,1,1,288.89,6.46,0,1
61.03206,-112.41375,349.57,0.35,0.56,847,1,1,306.19,75.29,0,1
57.6095,-120.3753,320.54,0.65,0.73,848,1,1,285.87,4.13,0,1
59.55376,-113.16599,327.08,0.49,0.4,1028,1,1,285.42,8.99,0,1
61.03265,-112.31119,347.32,0.49,0.4,2021,1,1,315.13,70.06,1,1
59.84676,-113.63153,320.85,0.47,0.4,1028,1,1,290.65,8.43,0,1
59.83928,-115.21551,327.76,0.43,0.62,847,1,1,280.12,8.23,0,1
58.14328,-119.75386,321.85,0.62,0.71,848,1,1,290.4,6.01,0,1
58.27387,-119.53115,337.38,0.39,0.36,1028,1,1,298.45,5.98,0,1
59.26996,-121.78936,302.99,0.39,0.36,1028,1,1,279.53,1.79,0,1
58.71914,-120.77722,305.1,0.38,0.36,1028,1,1,285.56,1.24,0,1
61.01219,-112.32516,342.66,0.47,0.4,1027,1,1,296.77,8.61,0,1
58.5589,-118.25793,328.29,0.54,0.68,847,1,1,291.69,4.55,0,1
59.30321,-121.77722,321.51,0.39,0.36,1028,1,1,284.02,1.77,0,1
57.63994,-120.40934,297.89,0.39,0.36,1029,1,1,283.58,0.76,0,1
58.8689,-114.46658,329.87,0.42,0.61,1840,1,1,292.67,4.4,1,1
60.57375,-120.47176,311.4,0.38,0.36,1028,1,1,280.17,1.89,0,1
57.45124,-120.20943,317.49,0.39,0.36,1029,1,1,283.44,1.77,0,1
58.27431,-119.35114,312.39,0.39,0.36,1028,1,1,289.99,19.6,0,1
58.93929,-120.87099,356.03,0.38,0.36,1028,1,1,305.55,17.03,0,1
58.3429,-118.46403,303.62,0.55,0.68,847,1,1,288.78,2.66,0,1
58.42799,-121.54666,319.01,0.55,0.68,1208,1,1,285.22,5.75,0,1
59.548,-114.51515,367.0,0.4,0.6,847,1,2,304.57,15.78,0,1
57.18657,-113.83588,326.14,0.41,0.37,2020,1,1,294.07,3.94,1,1
58.25802,-121.76131,301.23,0.38,0.36,1029,1,1,283.85,1.55,0,1
58.8665,-120.5274,322.79,0.56,0.69,1208,1,1,286.69,11.28,0,1
58.93374,-120.92395,324.31,0.38,0.36,1028,1,1,289.43,4.57,0,1
58.71736,-120.13837,356.34,0.39,0.36,1028,1,1,303.09,19.07,0,1
58.627,-120.896,350.21,0.38,0.36,1028,1,1,289.55,9.22,0,1
59.55779,-111.65759,297.94,0.53,0.42,1028,1,1,285.41,0.6,0,1
55.93583,-104.47942,323.21,0.39,0.59,1028,1,1,288.43,2.72,0,1
55.94179,-125.10092,295.82,0.39,0.37,1029,1,1,273.83,0.7,0,1
59.45333,-114.27099,299.12,0.39,0.6,847,1,1,284.35,0.89,0,1
58.38688,-118.51668,326.29,0.56,0.68,847,1,1,290.72,5.35,0,1
58.36105,-119.41141,351.78,0.39,0.36,1028,1,1,302.42,10.18,0,1
59.28558,-122.94154,309.05,0.39,0.36,1028,1,1,277.39,0.89,0,1
58.6047,-121.4927,326.83,0.38,0.36,1028,1,1,287.99,1.78,0,1
59.84414,-113.64104,314.77,0.38,0.58,847,1,1,289.41,3.28,0,1
61.17361,-119.76945,296.14,0.38,0.36,1028,1,1,277.97,2.48,0,1
59.31975,-122.00165,301.57,0.49,0.65,1208,1,1,265.07,1.65,0,1
60.13768,-112.5898,333.27,0.47,0.39,2021,1,1,298.55,4.46,1,1
58.63868,-118.38412,315.89,0.65,0.73,1208,1,1,288.9,5.33,0,1
59.75571,-111.70341,328.83,0.32,0.55,847,1,1,285.56,1.35,0,1
58.78488,-118.0797,336.04,0.65,0.73,1208,1,1,291.73,14.43,0,1
60.97805,-112.40012,337.95,0.48,0.4,2021,1,1,299.21,11.37,1,1
58.11876,-118.22295,297.45,0.41,0.37,1028,1,1,281.91,0.95,0,1
61.02034,-112.36192,367.0,0.34,0.56,847,1,2,305.86,14.86,0,1
59.36647,-112.90008,350.06,0.45,0.39,2020,1,1,309.24,33.06,1,1
58.51701,-120.00945,314.66,0.63,0.72,847,1,1,287.51,2.37,0,1
57.77965,-122.66479,324.53,0.39,0.36,1029,1,1,282.87,1.5,0,1
59.80137,-115.93832,311.14,0.66,0.73,1208,1,1,284.38,1.99,0,1
59.78408,-111.73608,325.32,0.52,0.42,1028,1,1,285.91,2.22,0,1
58.52238,-121.79931,317.43,0.72,0.76,847,1,1,284.26,3.45,0,1
59.33392,-121.50732,341.4,0.38,0.36,1028,1,1,290.93,4.64,0,1
57.73806,-114.70277,296.13,0.49,0.4,1028,1,1,283.15,0.47,0,1
59.98628,-116.08687,301.22,0.42,0.37,1028,1,1,286.0,0.62,0,1
58.20253,-119.82596,340.67,0.39,0.36,1029,1,1,293.74,3.9,0,1
58.73517,-120.76756,343.65,0.38,0.36,1028,1,1,295.15,3.87,0,1
61.46321,-111.41257,350.89,0.52,0.41,2021,1,1,298.81,22.74,1,1
58.60847,-120.99869,348.39,0.38,0.36,1028,1,1,275.15,135.18,0,1
58.8847,-120.92518,317.14,0.38,0.36,1028,1,1,288.25,7.18,0,1
59.34669,-121.65759,308.53,0.5,0.65,1208,1,1,280.56,5.38,0,1
55.98496,-109.23043,346.83,0.52,0.41,2019,1,1,299.34,10.14,1,1
58.60215,-121.67404,309.92,0.72,0.75,847,1,1,283.54,3.52,0,1
61.04482,-112.34826,367.0,0.34,0.56,847,1,2,321.4,41.65,0,1
61.14252,-112.36556,326.59,0.59,0.53,1841,1,1,295.05,9.34,1,1
58.62051,-118.38058,352.56,0.55,0.68,847,1,1,298.64,14.25,0,1
58.4896,-121.71284,338.0,0.38,0.36,1029,1,1,297.52,4.83,0,1
58.29489,-119.38181,348.81,0.39,0.36,1028,1,1,299.31,6.93,0,1
58.61908,-121.12729,320.65,0.69,0.74,847,1,1,277.67,7.89,0,1
58.37262,-119.76264,346.83,0.39,0.36,1028,1,1,296.73,7.25,0,1
57.56802,-120.40379,339.49,0.39,0.36,1029,1,1,297.26,4.31,0,1
58.62014,-120.98321,338.09,0.68,0.74,847,1,1,281.53,14.02,0,1
56.16623,-109.62135,295.57,0.51,0.49,848,1,1,284.37,1.23,0,1
58.88491,-120.95101,337.63,0.54,0.68,1208,1,1,288.63,9.13,0,1
58.34051,-119.94817,298.06,0.61,0.71,1208,1,1,282.78,3.08,0,1
58.4702,-121.43195,356.78,0.55,0.68,1208,1,1,284.81,104.22,0,1
59.55898,-114.09031,298.87,0.46,0.39,1028,1,1,285.13,0.6,0,1
58.33482,-118.01588,330.31,0.41,0.37,1028,1,1,288.78,1.68,0,1
58.7821,-120.05779,314.32,0.63,0.72,847,1,1,280.97,11.35,0,1
58.77895,-118.02022,326.86,0.65,0.73,1208,1,1,286.69,9.09,0,1
58.57296,-118.23782,305.99,0.4,0.37,1028,1,1,289.18,1.45,0,1
59.42062,-121.33815,325.35,0.4,0.37,2021,1,1,290.69,5.53,1,1
58.29153,-120.61832,367.0,0.39,0.36,1029,1,2,296.83,48.21,0,1
58.54935,-121.71371,342.02,0.38,0.36,1029,1,1,294.34,6.49,0,1
57.68526,-120.4986,317.97,0.63,0.72,1208,1,1,281.84,3.47,0,1
58.1912,-119.74052,348.13,0.39,0.36,1029,1,1,300.61,6.13,0,1
59.66349,-114.31827,355.85,0.46,0.39,1028,1,1,314.54,61.45,0,1
58.4072,-121.53587,367.0,0.38,0.36,1029,1,2,313.91,16.12,0,1
58.67579,-118.14809,331.02,0.54,0.68,847,1,1,292.57,7.08,0,1
59.10304,-114.0658,309.15,0.47,0.4,1028,1,1,284.49,1.5,0,1
60.04424,-115.86926,352.27,0.4,0.37,2021,1,1,290.45,9.25,1,1
59.4689,-114.52441,332.56,0.46,0.39,1028,1,1,286.09,4.91,0,1
59.5279,-114.14583,310.46,0.39,0.59,847,1,1,288.31,1.13,0,1
58.08474,-113.37646,306.01,0.36,0.57,848,1,1,287.96,19.39,0,1
58.34657,-118.54599,344.13,0.4,0.37,1028,1,1,302.13,5.88,0,1
59.32949,-121.57675,344.36,0.5,0.66,1208,1,1,286.64,9.16,0,1
58.33433,-119.25663,321.68,0.64,0.72,1208,1,1,285.14,7.59,0,1
58.52893,-118.17799,311.77,0.4,0.37,1028,1,1,290.57,2.96,0,1
59.42088,-121.30521,356.33,0.38,0.36,1028,1,1,299.81,5.13,0,1
59.57159,-114.48267,309.35,0.45,0.39,1028,1,1,288.68,2.16,0,1
57.53286,-122.18676,296.53,0.76,0.77,848,1,1,281.75,1.1,0,1
57.62366,-120.56059,339.27,0.66,0.73,848,1,1,292.48,11.41,0,1
59.61469,-114.41511,367.0,0.4,0.6,847,1,2,303.25,50.32,0,1
58.19773,-119.73868,311.62,0.63,0.72,1208,1,1,285.42,2.84,0,1
58.2527,-119.53326,306.11,0.6,0.71,848,1,1,286.56,2.54,0,1
58.68845,-120.63297,367.0,0.38,0.36,1028,1,2,306.07,30.0,0,1
58.48615,-118.34591,319.55,0.66,0.73,1208,1,1,286.05,5.63,0,1
59.58464,-114.41157,334.73,0.46,0.39,1028,1,1,294.58,12.96,0,1
58.27655,-120.63434,338.66,0.39,0.36,1029,1,1,291.65,4.26,0,1
59.31582,-121.51257,324.1,0.7,0.75,847,1,1,284.36,9.87,0,1
58.24091,-120.70671,330.91,0.66,0.73,848,1,1,290.26,5.13,0,1
60.27421,-117.79417,315.23,0.39,0.36,1028,1,1,282.27,1.84,0,1
59.89057,-112.10454,328.46,0.48,0.4,2020,1,1,296.02,2.69,1,1
58.39954,-118.07014,298.37,0.41,0.37,1028,1,1,282.91,2.88,0,1
60.24497,-112.84409,342.04,0.46,0.39,2021,1,1,298.74,6.79,1,1
58.26196,-119.52441,329.99,0.39,0.36,1028,1,1,294.71,5.24,0,1
58.9627,-120.88531,327.25,0.38,0.36,1028,1,1,289.96,4.29,0,1
58.45059,-121.69926,313.96,0.54,0.68,1208,1,1,282.99,3.05,0,1
58.80225,-120.54173,367.0,0.38,0.36,1028,1,2,299.58,17.04,0,1
59.60955,-111.42101,297.66,0.54,0.42,1028,1,1,286.04,1.14,0,1
60.92786,-119.07491,299.66,0.38,0.36,1028,1,1,282.59,1.87,0,1
59.01307,-120.42491,324.9,0.55,0.68,1208,1,1,285.09,4.66,0,1
57.97303,-122.01667,312.03,0.38,0.36,1029,1,1,283.79,1.16,0,1
55.9331,-104.43893,339.69,0.5,0.41,848,1,1,292.03,4.37,0,1
59.39517,-121.32058,305.51,0.38,0.36,1028,1,1,282.64,3.54,0,1
59.65547,-114.0564,302.08,0.46,0.39,1028,1,1,284.22,0.97,0,1
58.73832,-118.04966,367.0,0.4,0.37,1028,1,2,306.31,17.53,0,1
59.57214,-113.08891,332.51,0.36,0.57,847,1,1,288.52,16.02,0,1
60.00116,-116.06705,300.8,0.42,0.37,1028,1,1,287.32,1.14,0,1
58.29155,-118.58269,310.55,0.4,0.37,1028,1,1,287.62,9.67,0,1
57.61855,-120.44999,351.1,0.39,0.36,1029,1,1,309.84,10.98,0,1
59.58886,-114.39669,336.51,0.46,0.39,1028,1,1,288.56,7.71,0,1
59.40282,-121.56735,326.46,0.39,0.36,1028,1,1,282.91,5.48,0,1
59.791,-113.81122,326.24,0.43,0.38,2020,1,1,295.85,1.55,1,1
58.79251,-120.65424,309.39,0.38,0.36,1028,1,1,281.76,3.12,0,1
58.01108,-121.82597,300.72,0.73,0.76,848,1,1,282.08,5.76,0,1
58.15741,-119.83289,318.25,0.39,0.36,1029,1,1,288.51,1.97,0,1
58.33671,-119.2539,300.27,0.39,0.36,1028,1,1,280.77,0.9,0,1
58.48535,-121.59645,311.34,0.38,0.36,1029,1,1,284.64,3.01,0,1
58.63386,-118.01634,356.14,0.41,0.37,1028,1,1,319.14,24.83,0,1
59.14076,-114.43361,346.36,0.42,0.37,2020,1,1,296.87,7.12,1,1
58.12433,-113.20042,310.37,0.53,0.42,1028,1,1,288.19,1.7,0,1
58.49961,-118.33155,326.2,0.4,0.37,1028,1,1,295.78,4.36,0,1
58.70645,-118.22959,367.0,0.4,0.37,1028,1,2,305.36,11.4,0,1
59.82792,-115.26316,328.3,0.43,0.62,847,1,1,285.77,10.3,0,1
58.72377,-120.49496,311.31,0.57,0.69,1208,1,1,281.45,3.31,0,1
59.65698,-111.47327,312.07,0.53,0.42,1028,1,1,288.35,1.42,0,1
58.45222,-118.47146,335.32,0.55,0.68,847,1,1,296.53,6.59,0,1
59.19015,-120.51093,323.35,0.38,0.36,1028,1,1,284.36,5.03,0,1
58.11774,-119.70837,299.08,0.39,0.36,1029,1,1,285.44,1.68,0,1
59.3185,-121.6607,326.69,0.71,0.75,847,1,1,285.23,6.34,0,1
59.42529,-121.56199,354.84,0.39,0.36,1028,1,1,303.31,15.11,0,1
58.41294,-118.43435,304.95,0.4,0.37,1028,1,1,287.94,2.77,0,1
58.86525,-120.97205,322.12,0.38,0.36,1028,1,1,289.23,2.59,0,1
59.48141,-114.2801,301.94,0.39,0.6,847,1,1,286.44,0.53,0,1
59.22799,-113.60769,338.74,0.43,0.38,2020,1,1,298.5,11.52,1,1
58.03626,-119.75478,304.39,0.64,0.72,1208,1,1,280.09,22.91,0,1
58.20101,-120.38449,295.79,0.39,0.36,1029,1,1,283.71,1.53,0,1
58.38344,-118.49127,307.75,0.4,0.37,1028,1,1,288.84,3.73,0,1
58.88137,-120.94122,355.57,0.38,0.36,1028,1,1,324.82,25.31,0,1
59.77245,-115.24903,348.18,0.43,0.38,1028,1,1,295.01,14.13,0,1
58.82289,-118.11182,355.61,0.4,0.37,1028,1,1,280.72,12.92,0,1
58.68513,-121.04491,354.82,0.38,0.36,1028,1,1,322.65,33.12,0,1
59.63737,-114.49216,310.41,0.45,0.39,1028,1,1,283.61,2.8,0,1
60.75242,-112.15887,296.23,0.48,0.4,1027,1,1,284.57,0.64,0,1
59.57323,-111.56438,324.04,0.63,0.54,847,1,1,286.86,4.87,0,1
58.57082,-118.0892,327.32,0.4,0.37,1028,1,1,293.67,2.35,0,1
56.46035,-103.40617,346.86,0.47,0.47,1839,1,1,297.95,20.35,1,1
58.44733,-118.00391,332.41,0.53,0.67,847,1,1,293.54,4.34,0,1
58.69246,-121.46458,332.69,0.7,0.75,847,1,1,286.08,7.68,0,1
55.95034,-104.46564,310.26,0.39,0.59,1028,1,1,287.76,3.68,0,1
58.63334,-120.91336,367.0,0.38,0.36,1028,1,2,295.12,22.32,0,1
58.59665,-118.32628,316.43,0.4,0.37,1028,1,1,293.25,2.04,0,1
58.28813,-119.3234,356.1,0.64,0.72,1208,1,1,299.93,100.37,0,1
56.13586,-124.87493,297.84,0.39,0.36,1029,1,1,277.16,0.43,0,1
59.54903,-114.50945,343.9,0.42,0.38,2020,1,1,305.12,6.16,1,1
58.67958,-121.01075,350.48,0.55,0.68,1208,1,1,286.95,489.21,0,1
58.10491,-113.31158,367.0,0.36,0.57,848,1,2,290.57,10.86,0,1
59.03392,-120.87836,331.27,0.38,0.36,1028,1,1,288.79,2.55,0,1
58.7807,-118.04202,337.18,0.53,0.67,847,1,1,301.69,289.79,0,1
58.50786,-121.80741,349.59,0.38,0.36,1029,1,1,299.93,4.06,0,1
58.95867,-114.66637,310.66,0.46,0.39,1028,1,1,277.34,3.26,0,1
61.01491,-112.41036,356.59,0.47,0.4,1027,1,1,308.5,18.41,0,1
58.66118,-118.26054,367.0,0.4,0.37,1028,1,2,310.16,11.83,0,1
55.96455,-103.61755,295.42,0.47,0.4,848,1,1,281.91,1.75,0,1
58.7709,-120.52018,334.9,0.56,0.69,1208,1,1,285.93,8.32,0,1
59.31078,-121.67336,330.71,0.71,0.75,847,1,1,285.83,9.49,0,1
58.30174,-118.62294,310.95,0.56,0.69,848,1,1,288.83,33.13,0,1
58.73733,-120.75916,310.96,0.38,0.36,1028,1,1,286.97,2.71,0,1
58.38356,-121.67509,304.54,0.38,0.36,1029,1,1,282.48,1.01,0,1
57.57289,-120.43855,317.32,0.65,0.73,848,1,1,288.75,5.61,0,1
59.44763,-115.40703,338.91,0.42,0.61,1840,1,1,292.65,7.02,1,1
60.68997,-112.08017,320.44,0.34,0.56,847,1,1,288.16,1.33,0,1
59.30868,-121.46767,329.63,0.5,0.66,1208,1,1,282.88,5.29,0,1
58.51282,-121.5036,367.0,0.38,0.36,1029,1,2,307.33,14.37,0,1
55.97453,-103.63337,343.51,0.54,0.51,2019,1,1,295.95,6.43,1,1
59.28644,-121.29136,347.27,0.38,0.36,1028,1,1,292.69,5.76,0,1
57.98689,-119.71232,298.23,0.64,0.72,1208,1,1,280.83,3.09,0,1
59.62665,-114.34938,356.18,0.46,0.39,1028,1,1,326.68,45.39,0,1
59.33525,-115.52956,302.66,0.44,0.62,847,1,1,281.77,1.73,0,1
59.78143,-115.29273,309.58,0.43,0.38,1028,1,1,288.45,4.57,0,1
58.64282,-118.39928,335.05,0.4,0.37,1028,1,1,294.07,3.88,0,1
58.73298,-121.70993,301.47,0.53,0.67,1208,1,1,278.82,2.36,0,1
59.40647,-113.05892,352.84,0.36,0.58,1840,1,1,304.11,11.46,1,1
57.63512,-113.25219,339.9,0.42,0.38,2020,1,1,293.82,5.87,1,1
58.52089,-118.23448,327.36,0.54,0.68,847,1,1,291.47,4.28,0,1
58.97363,-120.57631,323.77,0.55,0.68,1208,1,1,282.3,7.09,0,1
59.53553,-113.02813,325.94,0.45,0.39,2020,1,1,294.85,5.63,1,1
60.26214,-116.01508,344.54,0.4,0.37,2021,1,1,287.76,10.38,1,1
57.53795,-120.5877,325.12,0.39,0.36,1029,1,1,286.46,4.17,0,1
55.93254,-104.43257,329.57,0.39,0.6,1028,1,1,289.29,2.94,0,1
59.43125,-114.30206,322.77,0.4,0.6,847,1,1,284.13,6.33,0,1
58.95733,-120.89565,318.4,0.38,0.36,1028,1,1,286.93,4.15,0,1
58.49326,-118.3415,318.35,0.55,0.68,847,1,1,289.85,4.95,0,1
59.66618,-113.60104,332.09,0.44,0.38,2020,1,1,296.55,5.48,1,1
58.6179,-119.12225,298.46,0.39,0.36,1028,1,1,287.65,0.78,0,1
59.17737,-120.45421,356.78,0.38,0.36,1028,1,1,311.31,21.45,0,1
59.31278,-121.32153,337.07,0.69,0.75,847,1,1,284.53,7.6,0,1
58.74081,-118.1608,337.74,0.4,0.37,1028,1,1,297.89,4.19,0,1
59.62144,-114.30312,355.71,0.4,0.6,847,1,1,311.61,29.57,0,1
59.17955,-121.38386,337.73,0.38,0.36,1028,1,1,289.94,4.24,0,1
59.58961,-114.51205,328.77,0.45,0.39,1028,1,1,289.03,2.92,0,1
58.61032,-121.00407,367.0,0.56,0.69,1208,1,2,284.98,17.57,0,1
59.39995,-111.2944,299.32,0.55,0.43,1028,1,1,286.8,1.84,0,1
58.60009,-118.22683,325.71,0.4,0.37,1028,1,1,292.47,2.33,0,1
59.31693,-121.48661,337.92,0.7,0.75,847,1,1,285.23,17.58,0,1
59.37275,-112.9768,352.0,0.45,0.39,2020,1,1,310.1,16.32,1,1
